timestamp,device_id,position,channel,value,unit,event_type
2026-08-07T15:54:57.790378+00:00,Support Relays PSU,v1,v1,12.0,V,state
2026-08-07T15:54:57.792753+00:00,Seeit USBB Relay (Native USB) 1,,,False,,state
2026-08-07T15:54:57.794092+00:00,Seeit USBB Relay (Native USB) 2,,,False,,state
2026-08-07T15:54:57.794539+00:00,Support Relays PSU,output1,output1,False,,state
